tweet_id,text,label
1311208684794519600,@USER trump,NONE
1239355172872208400,"@USER question:  if @USER ""fought for decades to cut #socialsecurity "" why can no one find a single friggin' example of him voting to do so? this is a misdirect. why aren't @USER ""adjustments"" considered taboo? adjustments can be positive or negative. #democraticdebate",NONE
1290359389132554200,@USER #kag2020 #trump2020 i’m one of the assholes that voted for him and will do it again november 3 2020 😂 have a wonderful day don’t forget to support ur local anarchist to achieve below if y’all r strong enough to stand against patriots 🖕🏻 HTTP,AGAINST
1311191479239487500,"@USER @USER a trump win is our last chance, the us withdrawing from the un is likely after trump wins.
our swamp is very closely linked to the us swamp.
no more us money will leave only europe on the path to self destruction.
europeans will demand the freedoms americans will still enjoy.",AGAINST
1298464494813884400,@USER democrats at their convention wish to segregate the united states into groups by gender and race. the republicans swore in people from different races and genders into becoming americans #trump2020 and an immigrant was headline speaker. #cspan,AGAINST
1282016040726167600,"@USER you do know that its the #traitorinchief 
#gopbetrayedamerica  who we must defend against
#votebluetosaveamerica",FAVOR
1298946847663325200,"@USER #kneepadsandpeepads2020 is the best democrats have to offer.

#trump2020 #fourmoreyears of making chrissy cry.",NONE
1295542198960783400,"@USER @USER is about cohesiveness, exactly the right message. #votebidenharris #democraticnationalconvention",FAVOR
1311081978205220900,@USER i’ve talked with many people today who say they’re too anxious to watch. we all are sure it will go well. but ugh i can’t stand to see 45’s shenanigans. biden i’m sure will be great. our bell wether county is showing far fewer trump signs than in ‘16. HTTP,FAVOR
1310982869905416200,joe biden doesn’t like judge barrett because he can grope her or sniff her hair. HTTP,AGAINST
1290392678555725800,"@USER @USER you’re losing, lindsey.

south carolina doesn’t want a groveling sycophant representing them.

you’re over, comrade.
#joebiden 
#senatormccain
#jaimeharrison
#trump
#putinspuppet 
#putin
#moscowmitch 
#cnn
#foxnews",NONE
1311137080051929e3,"donald trump told white supremacists to wait until he gives the word to pull up. if you’re black and support trump, what y’all gonna do when these race soldiers can’t tell that you’re a  #maga supporter HTTP",FAVOR
1286842796729602e3,@USER have you forgotten the fact that when you and o left the white house their were 13 million more of food stamps and 8 million more in poverty.  #trump2020,AGAINST
1311141492879097900,"@USER honestly, i'm never going to expect @USER to ever condemn white supremacists, because he is one of them. #racisttrump #votetrumpout #debates #election2020",FAVOR
1297128429079285800,@USER i wasn't impressed by his speech. those proposals could have came from any ordinary folk's mouth. does #joebiden really know how to run the country? hmmmmm.,AGAINST
1291212830587461600,"i'm tired of divisive and inept leadership from the #president of the united states. that's why i'm voting for .@USER this #electionday. (you can disagree with me if you'd like, but please... be civil. fail to do so and you will be blocked. thank you!) #biden2020 #trump2020",NONE
1296074279709216800,president trump is not a racist. he has done many things to help the black community from opportunity zones to prison reforms. he increased employment for blacks. a racist would not do any of this.#maga,AGAINST
1288859613425733600,@USER trump knows he's going to lose. everyone needs to #voteblue for biden and down ballot. that mf isn't going to steal this election. #biden2020 #saveourcountryvoteblue,FAVOR
1310983801863053300,debate between trump &amp; biden is today. this is about to be so ghetto😂,NONE
1311111025836667e3,biden's already slipping!,AGAINST
1232488953103540200,"that's right, you did vice president biden. we'll be right back. #demdebate",NONE
1300534593737707500,@USER now do the part where he sounds demented you hack. #fakenewscnn #trump2020 #deardiary,AGAINST
1295788918764232700,"@USER break the law and get a prime time speaking gig for the @USER. be a pathological liar and get nominated to lead the entire #republican party. 

that's what the @USER are telling us without wanting to sound too proud about that fact, right @USER? scif breacher bingo.",FAVOR
1292995969701871600,"@USER that would be insane. the whole idea is to give the gop less targets hence the vetting process. they're already making up lies about biden and they'll do the same thing to his vp choice. fox and oann would have a field day making up shit about a whole cabinet.

#voteblue",FAVOR
1290824380696731600,@USER blah blah blah what is your plan?  #;hellnodementiajoe  #trump2020,AGAINST
1286480218958508e3,@USER this city has turned into a shit hole of domestic terrorists. they should all fly one way to north korea and see if 🇺🇸 is so bad.  terrible democrats leading their citizens into hell. #maga🇺🇸🇺🇸🇺🇸 oh and biden is smelling kids! HTTP,AGAINST
1220901085692301300,@USER @USER if the democrats were wise they would not vote to convict either. #2020election is coming.,NONE
1294668999742173200,@USER negative ghost rider. #trump2020,NONE
1311080812461383700,@USER i am sending joe biden all the positive vibes i can. i am anxious.,FAVOR
1301191060652265500,@USER @USER is jill biden debating for sleepy joe? #trump2020 #bidenriots,AGAINST
1295548913060118500,"the #dnc #dnc2002convention is making me feel hopeful.

and since the #trumpvirus i haven't felt hopeful in a long time !

thank you @USER @USER

#votebidenharristosaveamerica
#votebluetoendthisnightmare",FAVOR
1311204183777800200,democrats when biden told trump to shut up HTTP,NONE
1311119520673792e3,"i’m as surprised as everyone else, but #joebiden is actually killing this debate",FAVOR
1239367986248667100,"""because i am a democrat with a capital d"" - joe biden 2020 #democraticdebate #joebiden #capitald",FAVOR
1290126521277878300,"@USER hillary beat his ass into yesterday with the popular vote. hillary lost by a scant 77k votes scattered over 3 key swing states that cost her the ec vote. 
you have no clue. this ain't about #joebiden. this is a complete referendum on the #trumpmeltdown that we see everyday.",NONE
1230322653224824800,"bloomberg can’t beat trump. i don’t care how many billion he burns trying. the real dems are taking him apart. 

#democraticdebate #demdebate",NONE
1287905820794130400,let antifa and blm abolish the police and government. that’s the only two things standing in the way of good america loving patriots from shooting these sorry excuses of flesh. #trump2020,AGAINST
1311208618331639800,"tax returns, 'law &amp; order', covid, and more: trump, biden trade insults in fiery presidential debate

@USER @USER #debates2020 HTTP",NONE
1253739239142899700,"@USER @USER don't hold your breath.
#votebluetosaveamerica 
#votebiden 
#trumpisnotadoctor",FAVOR
1295535565870424e3,“i think the oeople are ready. we just have to keep pushing”. #joebiden addresses race and crim justice. #dnc2020,NONE
1310763411249135600,"insanity “we’d expect nothing less from #donaldtrump,who pissed away the chance to protect the lives of 200k americans when he didn’t make a plan to stop covid-19”#biden campaign issues hilarious smackdown on trump’s demand for debate drug test - HTTP",FAVOR
1300633206010642400,"@USER #joebiden the only one fit to do the job 💪🏻

#fbrpartytime #fbr

 #presidentbiden #november3rd HTTP",FAVOR
1288616436986818600,"@USER additional that same idiotic logic that so many people believe when they voted for this mad man we have in our house. what do you have to lose??? we new, and it’s even worse. #biden2020",FAVOR
1311016194091212800,"well, @USER , that went well!
#votebluetosaveamerica @USER @USER @USER @USER @USER @USER @USER 
‘fox  HTTP",FAVOR
1232510858401636400,"biden just promised at the #demdebate to appoint a black woman to the supreme court.

here are some women he could choose. HTTP",NONE
1296281083500269600,@USER @USER kamala harris locked up 1500 people for smoking weed while she laughed about smoking weed herself and blocked evidence of an innocent man on death row. never forget #kamalaharrisvp #kamalaisacop #firethom #dnc2020 #democraticconvention #dncconvention,NONE
1311044880626593800,y’all do know that trump is gonna smoke biden in this debate right ? 😭😭😭😭😂,AGAINST
1304807229959397400,"@USER @USER @USER as much as possible i'm gonna get off my butt everyday up through november 2, to vote early and work to engage and encourage others to do the same. 

#postcardstovoters 
#volunteering for fed &amp; local democratic candidates

#votebluetosaveamerica 
&amp; #voteouthate",FAVOR
1291164765046415400,"@USER your orange ""tan"" is making the gray hairs that aren't dyed blonde show up more and more on tv...you are aware of that, right? 
#biden2020
#biden2020landslide",FAVOR
1302295419230224400,"@USER @USER i believe it!
#maga",AGAINST
1304977264724058e3,@USER @USER we already have one!! #trump2020,AGAINST
1298061551140663300,"many of these #blm city ares are not police able and should be patrolled by the military in tanks. 
 @USER #trump2020 #covid19 #warroompandemic #blm #backtheblue #walkaway #screenwriting @USER",AGAINST
1259826512821465e3,"lincoln | joe biden for president HTTP

let's retweet this message that america needs a real president who leads, not a reality tv president. #gojoe

#votebluetosaveamerica #biden2020 @USER @USER @USER",FAVOR
1311104829381644300,i will say it again no joe biden can not take a bathroom break let him piss his pants and kamala can blow him dry.,AGAINST
1295545320332382200,"@USER @USER @USER @USER @USER 
ok...who bought you off?  do you really want to be part of a marxist led america with #joebiden ?  you are all clearly #rino s. get out of the swamp!
#demconvention
#bidenharris
#joebiden
@USER",NONE
1272980547006894e3,"@USER #1 reason i despise him.

#ettd
#crueltyishispoint
#votebluetosaveamerica",NONE
1232491736154263600,"never has a nation taxed itself into prosperity, yet here we are watching the #democraticdebates watching a half dozen morons try to outdo each other on their tax and spend policies... oh wait... no one’s watching.  #maga2020 #kag2020 @USER @USER @USER",AGAINST
1311040784955658200,@USER @USER @USER @USER actually trump paid 1 million in taxes.  he had a credit from previous year's losses that he would have otherwise received back which he used to pay - it was still his money.  you didn't read the article (probably because it didn't have big print and pictures).,NONE
1277469347485794300,"ny dept of health letter &amp; cuomo: ""no resident shall be denied re-admission or admission to the nh (nursing home) solely based on a confirmed or suspected diagnosis of covid-19."" #deathocrats #2020election #demexit 

HTTP",NONE
1301940839820619800,@USER @USER @USER trump said the right thing. fake news can spin it all they want! #factsmatter #trump2020,AGAINST
1302333478747418600,"#maga, #qanon and white power gangs are more organized than any of you realize.

they are planning and executing a civil war, and they are winning.

$20 says they are deputized by potus by the end of next year.",NONE
1310984040552464400,"@USER thanks! except for cheating with #ballotharvesting(break through the cheats,tulsi!)we can win #newhampshire. 
they won't easily fall for the utter bs #biden's handlers are campaigning on through the atlantic and nyt while #joebiden naps. 
so we have a chance getting truth to #nh.",AGAINST
1298124341146771500,"@USER @USER there is a special place in hell reserved for @USER who racistly &amp; misogynistically don't support blacks, women, &amp; especially black women!
kim klacik: the days of black voters blindly supporting democrats are coming to an end |  HTTP",AGAINST
1287587312969429e3,"@USER submit or be publicly shamed!

#trump2020 #maga
#voteredtosaveamerica
#walkaway
#americafirst",AGAINST
1230326200834363400,"5 way presidency of warren, klobuchar, buttegieg, sanders, and biden just so they can all gang up on trump like they are on bloomberg please.  #demdebate",NONE
1296268047611768800,"@USER @USER racist @USER can't get over the fact that @USER will always be a better man, husband, citizens and president that @USER will ever be

#votebluetosaveamerica #trumpliesamericansdie 

HTTP",FAVOR
1297258855420891100,"this will be great! spread the word!
open to expand 

HTTP

#joebiden #bidenharris #biden2020 #cher #lgbtq #lgbt #vote2020 #voteproud #voteblue2020 #trending #kamalaharrisvp #ridenwithbiden #byedon #townhall #grassroots #hrc #glaad HTTP",FAVOR
1290064094574399500,@USER thank god we have trump. it’s obvious you don’t even write your own tweets dimentia joe. #trump2020,AGAINST
1305173920774062e3,"@USER @USER @USER
@USER @USER #americafirst #maga #kag

regular attendees at antifa/blm riots makes it an insurrectionist arsonist.
HTTP",NONE
1287776602680565800,#maga melania almost got away. psst there is a tunnel in the rose garden just for you girl HTTP,NONE
1271844272652742700,"@USER make america smart again!
#voteouthate
#voteoutthegop 
#votetrumpout 
#votebluetosaveamerica",FAVOR
1310986770536755200,"i'm hoping that trump brings up that hunter biden was smoking crack, getting paid by russians, and helping the chinese military at least 17 times.",AGAINST
1295980680309026800,"this is the first week in months that i have a spark of hope in my spirit. i look forward to hearing more words of validation, encouragement, and talks of the future. truth and care is what we need. thank you. #demconvention #democraticconvention @USER @USER @USER",NONE
1.2877586708020961e+18,@USER agreed! i will be happy with anyone he chooses. they are all quailfied. #biden2020,FAVOR
129328776322406e4,"called it! my folks and i made this thing waaay ahead of time and it was worth it!

#kamalaharris
#joebiden
#vppick
#bidenharris2020 HTTP",FAVOR
1310962902875037700,the media won’t let biden lose the debate against trump HTTP,NONE
1311175266543296500,"@USER how many people died mike?  tell me how many people died. positive tests mean nothing. with a better than 99% recovery rate. your stories sound more like,  the sky is falling! the sky is falling!  cancel your worthless mandates and open ohio now.  trump 2020!",AGAINST
1296416526137012200,"a few years ago, @USER came to speak at a luncheon in houston and i had the opportunity to meet and talk with her. fast forward to 2020 she is the dem nominee for vp and i am the dem nominee for #tx14. let's go kamala, see you on the hill. #fliptx14 #demconvention HTTP",NONE
1299950411357528e3,@USER the peaceful antifa/blm protestors that all the liberal democrat @USER voters support responded to the @USER caravan. #maga HTTP,NONE
1296704318935048200,character. compassion. science. decency. all on the ballot. no rhetoric. #dnc2020 #bidenharris2020,FAVOR
1225959176297275400,"#klobuchar makes the point that she wins red districts 
#demdebate #nhprimary",NONE
1299714720031748e3,"being counted in this very important election. and what could i do to help people in states that may face some voting issues?
#vote2020 #votebidenharristosaveamerica #voteblue #votebidenharris2020 #votehimout2020 #votingrights #votingrightsact",FAVOR
1.2259812402532639e+18,warren needs to stop raising her hand waiting for time to speak and to just go ahead and interrupt the men as they have been doing in this debate. #demdebate,NONE
1296297975744995300,@USER mocking @USER for oval office conduct? hey bill you have enough misconduct to worry about with your trips to #epsteinisland and affair with @USER hush up buddy and go plan your vacation to club fed with @USER. #trump2020,NONE
1305216587713085400,@USER @USER @USER @USER are incompetent to solve our nations problem and or just don’t give a damn about working class. no solutions or policies- deny distract deflect or  stoke division &amp; fear. #voteforbidenharris #voteoutcorruptgop #votebluetosaveamerica vote early!,FAVOR
1289975294070124500,"susan rice has been trotted out to mainstream media, to say the coronavirus is trumps fault.

#maga",NONE
1295376151343272e3,"@USER if she was that popular, she would have been the presidential nominee lol #trump2020 #kamalaharrisisjustnotlikable",AGAINST
1302725913789059e3,"@USER trump and barr telling people to vote twice... really? this goes to prove what a freaking admin is running the country.  #maga mobsters are governing america
#votebluetosaveamerica #republicansagainsttrump 
HTTP",NONE
1301290776060661800,"@USER @USER a #proudmomofleo worst nightmare! #backtheblue by #prayforleos!💙🙏 #stopkillingleos!
#antifaterrorists
#blmterrorists
#kag2020
#maga
#trump2020
#4moreyears
#voteredtosaveamerica2020",AGAINST
1301889118578802700,"@USER @USER @USER @USER omg.
that's definitely for iv.
@USER @USER @USER @USER @USER @USER 
#biden #joebiden",FAVOR
13006078492073e5,@USER you’re right!!!! trump 4 more years!! #trump2020,AGAINST
1311112311189495800,out of 200 million people died from covid19 how many people survived? - @USER lol  #debates2020,NONE
1290966145646964700,@USER @USER democrats and child-porn seems to go hand in hand. #draintheswamp #rootoutpedophiles,AGAINST
1298804489969778700,"amazing what they can do with those inflatable dolls now
#laratrump #rnc2020",NONE
1297856950827233300,"watch ""greg kelly reports - media never give trump credit for anything (8-10-20)"" on youtube - HTTP
#trump2020",AGAINST
1303044587397632e3,@USER go to hell @USER #trump2020 🇺🇸🇺🇸🇺🇸,AGAINST
1217276696518369300,"#sanders gives very smart answer denying charge woman couldn't win the election and says he'll throw his whole weight behind whoever is nominee, including one of the women on stage. #demdebate",NONE
1251503121739677700,@USER ur choice 4 a #vp sb based on competency &amp; qualifications &amp; not based on #gender. please pick best person . if that happens 2b a #woman then so be it but can’t be only criteria . #2020election #potus,NONE
1239350746883252200,this is like some blooper reel from a movie about the #dnc 's worst nightmares.  #ebolacrisis #demdebate,NONE
1288048869176225800,trump’s next supreme court list could be really extreme..#trump..#gop  HTTP,NONE
1287490073970249700,@USER but why? she insulted the hell out of him! she almost derailed #biden's candidacy during the primaries with some warped illadvised statements on busing. i'd much rather tracey. #biden2020,FAVOR
1292817220473622500,"vote for darlene swaffar
republican candidate for us house of representatives, florida district 22.

send a pro to congress.  swaffar is pro:
- law &amp; order
- constitution
- veterans
- school choice

vote aug 18th, 2020.

#fl22 
#maga

paid for by swaffar for congress campaign. HTTP",NONE
1299186861781344300,"""it's a home."" trump, seriously i don't have anywhere safe to live after this. #trumpspeech #rnc2020 #bidenharris2020tosaveamerica #trumpchaos",FAVOR
1295047630494617600,"#people #wethepeople #wethepeoplearenotfooled &amp; are tired of #senseless policies 
#indiana #indianapolis #votersuppression #vote #voteblue2020 #voteearly #votebyoct22 
@USER @USER
 #votefordemocracy we should have a choice @USER @USER",NONE
1293328371619831800,@USER and there goes his chance of being president 🤣🤣 #trump2020,AGAINST
1292942065358319600,"@USER #ccot actually, the #civilwar was partisan; not really north against the south-

it was #democrat against #republican, a battle which is still being waged today.

democrats are still trying to keep the black man on the plantation!

difference is #africanamericans are waking up!",NONE
1311239623440584700,"@USER @USER and biden also announced ""his plan"" -- which was exactly what trump had already done months prior!",AGAINST
1311131878552862700,he’s already trying to delegitimize the election.  #bidenharris #debates2020 #presidentialdebate2020,NONE
1311127551608316e3,keep talking to america @USER not to @USER #debates.,NONE
1311168766936404e3,i love it when @USER goes full on ranting and commenting about how horrible @USER is for america. she shows more passion and care about this country in one tweet than he has shown in 4 years!!! #dumptrump #byedon,NONE
1275428348152422400,"instead of a #presidentialdebate 
let's just have trump and biden 
stand on a stage and 
only using one hand 
they can take turns
lifting progressively larger 
glasses of water to their lips
(wagering where allowed)",NONE
1225964282644516900,"biden has got big ""old man yells at cloud"" energy. #demdebate",NONE
1296068778862743600,"oklahoma's roll call vote (22:00) - 2020 democratic national convention
 - aug 18, 2020
HTTP

#dnc2020 #okvotes #okvotes2020 #votebiden #oklahoma",NONE
1291458968871551e3,"""all y'all alike.""

- @USER 

#bluewave #biden",FAVOR
1301235558908399600,"@USER  just checking to see when those ""caravans of thugs and isis"" from the 2018 midterm elections are coming 2 destroy our country???

it was propaganda right?

so is your attacks on biden.

#fearmongering 
#trumpisnotwell  
#votebluetosaveamerica 
#bidenharris2020",FAVOR
1311180453437726700,"@USER @USER @USER @USER the next one will have citizens asking questions. 

if trump interrupts biden as he's answering questions from the audience he'll look even worse than he did tonight.",NONE
1296163967992311800,14 miles to crazy town #joebiden #demconvention HTTP,NONE
1.2866151125357281e+18,"l👀k at this:  stunning stat HTTP
😷🌊#fridayvibes #fridaythoughts #fridaymotivation #fridayfeeling #resistance #resisters #biden2020 #strongertogether #pride🏳️‍🌈 #follow",FAVOR
1292527481719869400,@USER @USER @USER @USER @USER @USER @USER miss them too! can’t wait until we have more rallies again #trump2020 ❤️🥰 HTTP,AGAINST
1295892961939644400,"hello future ag, sally yates. 

#demconvention2020 #demconvention #democraticconvention #democraticnationalconvention",NONE
1301247613581308e3,@USER he's going down folks #maga #trump2020landslide HTTP,AGAINST
1295543927685046300,bunch of lies  #dnc2020,NONE
1295431329434046500,really excited about the start of the #democraticnationalconvention tonight! i love the idea of civic leaders from all over the u.s. to give opening address.,NONE
1296656160200765400,nightly sappy tears were not exactly something i expected to have for the past 3 nights watching the dnc... but i’m hella inspired and hopeful for our country (i was beginning to forget what that’s like) #dnc2020 #bidenharris2020 #votebluetosaveamerica,FAVOR
1304104643623035e3,"@USER republicans have supported the trump admin. the trump admin withheld information that could've saved 10x1000s lives. almost 200,000 souls lost. republicans give corps billions &amp; try to shelter corps from lawsuits. republicans are not on the side of good. #voteblue",FAVOR
1293055474242265e3,"@USER is there anything more republican than sweaty young men in tight form fitting clothes tossing around an aged leather sack, while an older white male shouts instructions and pats them on their fit bottoms when they do good.  then they shower together and engage in horse play #maga",NONE
1311220291620737e3,biden's strategy of speaking to camera and trying to rise above it all is the right one - but he really must make it work. trump is a dangerous neo-fascist. give him four more years with the supreme court stacked with arch-conservatives and america will be unrecognisable by 2024.,FAVOR
1304384558670979e3,"a trans woman, anarchist ran for county sheriff in the district next to mine. she actually won the primary 10:1. here is what she has to say about it. please read. 
HTTP
#jojorgensen2020 #trump2020 #votebluenomatterwho",NONE
1311237655863074800,decided to watch the first presidential debate &amp; oh my life.... please vote donald trump out 🤦‍♀️,FAVOR
1232497887268855800,"""from twitter this one is for both you, bloomberg: why are you such a little bitch."" #demdebate",NONE
123960631922253e4,"having a female vp is great as it will open the door for more inclusion. however, the uneducated class of the midwest and women without college degrees (who constitute a huge voting block) may not be ready for a woman vp #demdebate @USER",NONE
1229268022675853300,"@USER me too.  i want biden because he has the intelligence and the experience. we need someone who can start on day one fixing the mess trump has made.  all the other candidates dont have his experience, we are in a crisis right now.
#votebluetosaveamerica",FAVOR
1286848666125447200,@USER #thegreatawaking @USER what’s the deal with the kazarian mafia and jk’s connection along with adelson? i know you’re doing great things but what what expense? #pizzagatelsreal #wwg1wwga #trump2020 #thegreatawakening #draintheswamp,AGAINST
1217285874552934400,"from #demdebate: ""vice president biden, infant care is more expensive than in state public college tuition in half the country.""",NONE
1310933401835315200,"@USER @USER are you also a victim david?  i've been in my office running my business since march 15 when i flew back from colorado  and i just came back from wilmington delaware (#joebiden) sunday. most of these ""victims"" are making more money off government checks being discouraged to work.",NONE
1294320958786986e3,"@USER @USER lol quit projecting the democratic sounding points, wake up and think for yourself. you just stated everything the democrats are doing right now; how can you get it so wrong? wow! #trump2020",AGAINST
1311195847875592200,@USER @USER @USER what if i told you trump is controlled by the communist league london? may 2018 to sept. 2020 trump made a lot of aggravating mistakes!!,FAVOR
1311195403140952e3,"@USER i have no idea how he didn’t curse out trump. joe is a far stronger person than most people. honestly, that part had nothing to do with policy but showed me how biden would be as president",FAVOR
1297963317718327300,@USER i can’t wait to see that! #trump2020,AGAINST
1296645947699716e3,"my cat has made his way over to watch, too. #demconvention #joebiden HTTP",NONE
1217296640261992400,"this is the night elizabeth warren became president.

#demdebate",NONE
1298654108212236300,@USER @USER @USER @USER @USER @USER @USER @USER personally i’m glad to see people protecting their fellow mans property and this proves your snowflake agenda of defunding the police is a joke - #trump2020,AGAINST
13112096985955e5,"@USER young voters. we need the support of young voters to help save the earth.  you heard trump say that he got rid of environmental regulations to make cheaper cars.  biden wants to take action to save the earth. please get involved, this is your planet,",FAVOR
1286761743579074600,"@USER @USER @USER ^^^ proof that trump derangement syndrome is real. #tds #orangemanbad #democratshateamerica don't trust democrats. those #metoo hucksters, #blackface hypocrites, and everything' is racist clowns.

democrat ideology is a distraction &amp; self-destructive. #blexit paw patrol #kag HTTP",AGAINST
1303493882907422700,@USER @USER @USER delusional old hag in 8 weeks we choose america and freedom over socialism! #trump2020,AGAINST
1311100502344638500,biden harris 2020 election restore the soul of america usa t-shirt biden harr... HTTP,FAVOR
1301478574705111e3,"according to docs reviewed by nytimes, an industry group representing the world’s largest chemical makers and #fossilfuel companies is lobbying to influence us trade negotiations with #kenya, #africa’s, to reverse its strict limits on plastics.

#biden2020 HTTP",FAVOR
1297221553688653800,@USER fat fake flopper. look like a james harden level flop. #maga #kag,AGAINST
1311104808112124e3,@USER never will we forget that's why we won't give biden an inch when he is president.,AGAINST
1292166328783007700,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i don’t see this kind of loyalty and support for creepy biden. #trump2020,AGAINST
129653695911714e4,@USER  please follow me back...#maga 🇺🇸♥️🇺🇸,AGAINST
1290154584753631200,"@USER @USER it's an attempt to sway the religious minded q followers away from the movement . but their arguments are so bogus. easy to poke holes in.  they infiltrate, win your trust, then divide.  we are wiser. #wwg1wga",NONE
1235957751521480700,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER good morning!  happy friday! following all and rt’d ✔️💙☮️. #votebluetosaveamerica,FAVOR
1311187890009968600,@USER @USER people who support trump age terribly,FAVOR
1289458482530279400,absentee ballot and vote by mail are the same thing just like the aca and obamacare are the same damn thing. hope i didn’t just blow your mind. vote. #vote #votebymailearly #votebymail #absenteeballot #savethepostoffice #savethepostalservice #votebymail2020 #votebluetosaveamerica,FAVOR
1232498258930327600,the sexual tension between gayle king and joe biden is palpable #demdebate,NONE
1295555398762627e3,"""i am a black woman..."" lots to think about here also. #democraticconvention #demconvention",NONE
1.2993721188288799e+18,"@USER @USER @USER @USER @USER #abcnews
@USER - the #media vis-a-vis correspondents, anchors, reporters, etc., must call out politicians &amp; surrogates immediately when they fillerbuster lie omit &amp; stretch the truth! #2020election #voteblue HTTP",NONE
1287382350444351500,@USER @USER the virus came out of wuhan please be quiet we dont need anymore cnn news from you #trump2020,NONE
1230313055755657200,"elizabeth wanted to be clear that she’s still very much in. 

and so am i. 

#democraticdebate",NONE
1311292935384764400,there’s a reason i didn’t watch the debate last night and it’s because i didn’t want to watch two senile shitbags argue over my future. that being said i will reluctantly and unfortunately be voting for biden #debates2020 HTTP,FAVOR
1310967988296675300,"@USER does this mean hunter and your brother and all biden family ties to global corruption and tax evasion, laundering and sex trafficking will be sorted out?",AGAINST
1311049384159780900,@USER @USER @USER but if you want to go there... trump would love nothing more then to reboot the economy. the democrats refuse any goverment aid or to reopen parts of the economy because then trump might look good. shows alot about the people you look up to,NONE
1269488520025927700,"okay democrats, massive throngs of people gathering in place for hours, shoulder to shoulder, no social distancing, day after day, all across the country, with your full support.

so is it okay to assume we're all fine with in-person voting on election day now? #2020election",NONE
1217277846932131800,i won’t vote for ew or bernie in primary but will vote for either in the primary.  but ew looks bad here.  #demdebate,NONE
1292483990486691800,"@USER @USER from what i understand, if biden is elected, we will. if trump is elected he wants to make this windfall a gift. #trump2020 has always kept his promises. #trump2020nowmorethanever #maga #walkaway #trumptrain #follo4follo #kag #freedomofspeech #buildthewall #voteridnow #freedom",AGAINST
1296647360085463e3,"i’ve watched my fair share of convention speeches, and biden’s acceptance speech was easily one of the best i’ve ever seen. same tier as ted kennedy’s “dream shall never die.” he knocked it out of the park, and did much better that i expected. #dnc2020 #demconvention",FAVOR
1295825905281990700,@USER proud to be a bully? #maga HTTP,NONE
1236097543903350800,"“power always thinks it has a great soul and vast views beyond the comprehension of the weak; and that it is doing god’s service when it is violating all his laws.” ~
#presidentjohnadams 
( letter to thomas jefferson, february 2nd, 1816 )

#votetrumpout * #votebluetosaveamerica HTTP",FAVOR
1292453661541531600,"biden quips to fox news he decided on vp, campaign says it's a joke.

#joebiden in reality has no idea if his handlers have chosen his vp running mate yet. this is embarrassing. democrats are deranged.

HTTP",AGAINST
1217305650167836700,#warren and #bernie supporters going after each other will benefit no one but the centrists like biden.  though we may disagree on which one would be a better nominee let's get some perspective #demdebate,NONE
1299507937052733400,i’m with james corden on this. response to @USER speech     @USER @USER #ridinwithbiden #fucktrump HTTP,FAVOR
1311047518503841800,unauthorized 'biden-harris' light projected on terminal tower by united steelworkers union ahead of debate HTTP,FAVOR
1296676829609287700,@USER it's always a close race between who are the absolute stupidest voters: american democrats or canadian liberals. tonight democrats pulled ahead with this primary as he joins the ranks of #todaysdemocrats #trump2020,NONE
1295600074806964200,"@USER hay, dummy... no matter who dies in any state, that is on you. this is your country, remember? you are responsible for the good and the bad. new yorks deaths are your deaths, along with the other 160,000+ on top of that. @USER is a far better leader.
#votebluetosaveamerica",FAVOR
1284106629160607700,@USER focus on #gotv efforts. join the biden campaign or a local one and volunteer. so many remote opportunities you can do from your own home. make sure your circle of people is registered and make a plan then encourage others to do the same in their circles. #votebluetosaveamerica,FAVOR
1296653951505281e3,"@USER “this is our moment.

this is our mission.”

#biden2020",FAVOR
1291579935019225e3,@USER no third choice. i choose america #dumptrump #bluewave2020,FAVOR
1287200528984932400,unbelievable. if it’s #blm then its okay? but bc it says “police lives matter” its graffiti and trumps fault ⁦@USER⁩ #trump2020 HTTP,AGAINST
1217293693130039300,"@USER thank you mrs. peretti...
thank you mrs. peretti!!!
your time is up mrs. peretti...
thank you mrs. peretti!!!
#democraticdebate #demdebate HTTP",NONE
1288487423412973600,"q100 days. 🇺🇸🎊#trump2020 #trump2020landslidevictory  #trumpnowmorethanever2020 

#100daysdemocratswaterloo get this trending!

#trendingtopic 
#trend2020 
#trendnews 
#trendnews HTTP",AGAINST
1295453888535961600,"@USER don't bother. you're irrelevant. even more than in 2016.

#demconvention2020 #democraticconvention #demconvention HTTP",NONE
1311092202614009900,"@USER if i were biden i'd agree so that neither trump nor his followers would have anything to bitch about. 
of course trump should also be drug tested.but he'd never agree to that.",NONE
1295020900904034300,"the #left wants: get rid of the nuclear family and adhere to rigid state controls on every aspect of life

#trump2020",AGAINST
1295541548487258e3,"the dnc are such cowards, how many likes and rts can we give to our heroes in uniform? 🇲🇾🇲🇾 #dnc2020 HTTP",NONE
1311112830762934300,"the slight smug smile on biden's face whenever trump talks is giving me so much life. there are things i don't like about biden, but he is not going to take any shit from trump and i love it love it love it. #debates2020",FAVOR
1295459550250836e3,"i’ll probably end up bashing my tv during #dnc tonight, these lunatics!",NONE
1311089868261515300,"@USER needs to walk in to tonight’s debate and introduce himself as “i’m joe biden.  i was born and raised in scranton penn, and i believe in hard honest work.    i too believe in paying my share of my income taxes.”.",FAVOR
